,alpha_0,P_0,w_0,distance,beta_1,beta_2,x1,y1,x2,y2
16,-1.203125,1.0234375,1.953125,209.375,1.78125,0.34375,2.656637126011719e-205,1.8858421406489882e-205,6.51071359037904e-224,4.819820663494814e-224
17,-1.453125,1.0234375,1.953125,209.375,1.78125,0.34375,1.402749606307895e-218,1.0229803787889555e-218,1.6731028340938933e-240,1.2828079071371352e-240
18,-1.203125,1.6328125,1.953125,209.375,1.78125,0.34375,1.0239226759827068e-158,6.664504814196578e-159,2.2428116559575843e-191,1.563570318801768e-191
19,-1.203125,1.0234375,1.234375,209.375,1.78125,0.34375,7.920132302077689e-160,5.165062136523688e-160,7.309178217944864e-192,5.102404076805212e-192
20,-1.203125,1.0234375,1.953125,209.375,1.78125,0.34375,2.8703749329959332e-205,2.037566197922046e-205,7.088022370852748e-224,5.247196979580342e-224
21,-1.203125,1.0234375,1.953125,209.375,1.28125,0.34375,3.121586208833928e-205,2.215891195921564e-205,4.886128353298702e-224,3.617155335556071e-224
22,-1.203125,1.0234375,1.953125,209.375,1.78125,0.40625,2.8792209966500833e-205,2.0438456703627933e-205,7.32531868420352e-224,5.4228652313906e-224
23,-1.453125,1.6328125,1.234375,209.375,1.28125,0.40625,3.508703651768889,1.754351825884447,6.160726704043365,3.0803633520216898
24,-1.703125,1.7734375,1.453125,109.375,0.78125,1.34375,3.3790141795960267,1.6895070897980187,6.438435421475296,3.2192177107376585
25,-1.953125,1.7734375,1.453125,109.375,0.78125,1.34375,3.456746448443841,1.7283732242219152,6.799872746429703,3.399936373214844
26,-1.703125,2.3828125,1.453125,109.375,0.78125,1.34375,4.181406643942539,2.0907033219712594,7.160995791724188,3.5804978958621048
27,-1.703125,1.7734375,1.734375,109.375,0.78125,1.34375,2.743931908634545,1.3719659543172669,5.5276696758636525,2.7638348379318156
28,-1.703125,1.7734375,1.453125,109.375,0.78125,1.34375,3.3790141795960276,1.6895070897980191,6.438435421475295,3.2192177107376585
29,-1.703125,1.7734375,1.453125,109.375,0.28125,1.34375,3.3790141795960293,1.6895070897980093,5.6192441809492495,2.8096220904746136
30,-1.703125,1.7734375,1.453125,109.375,0.78125,1.40625,3.3790141795960293,1.6895070897980098,6.4846691934786405,3.242334596739309
31,-1.953125,2.3828125,1.734375,109.375,0.28125,1.40625,3.8223308260685362,1.9111654130342628,5.956839735766099,2.978419867883039
32,-1.578125,1.2109375,1.078125,134.375,0.53125,1.59375,3.085185150835639,1.5425925754178142,6.351129923856399,3.1755649619281883
33,-1.328125,1.2109375,1.078125,134.375,0.53125,1.59375,3.0268585130372467,1.5134292565186178,5.961236660249749,2.980618330124863
34,-1.578125,1.4453125,1.078125,134.375,0.53125,1.59375,3.596843580407872,1.7984217902039354,6.8176452400822365,3.4088226200411293
35,-1.578125,1.2109375,1.109375,134.375,0.53125,1.59375,2.988890757150407,1.4944453785752088,6.201282798195659,3.1006413990978405
36,-1.578125,1.2109375,1.078125,184.375,0.53125,1.59375,3.085185150835639,1.5425925754178142,6.11653356103446,3.0582667805172195
37,-1.578125,1.2109375,1.078125,134.375,1.03125,1.59375,3.085185150835639,1.5425925754178142,7.113906508499495,3.556953254249737
38,-1.578125,1.2109375,1.078125,134.375,0.53125,1.15625,3.085185150835639,1.5425925754178142,5.971612933405434,2.985806466702706
39,-1.328125,1.4453125,1.109375,184.375,1.03125,1.15625,3.417291356331656,1.7086456781658224,6.421142594888294,3.210571297444158
40,-1.078125,1.9609375,1.578125,234.375,1.53125,0.59375,3.202539598162358,1.6012697990811735,5.246329933233491,2.6231649666167343
41,-1.828125,1.9609375,1.578125,234.375,1.53125,0.59375,3.474389452426247,1.7371947262131182,6.376048631172878,3.1880243155864285
42,-1.078125,2.1953125,1.578125,234.375,1.53125,0.59375,3.444497068940674,1.7222485344703315,5.433641771885803,2.716820885942912
43,-1.078125,1.9609375,1.609375,234.375,1.53125,0.59375,3.1584692360497777,1.5792346180248833,5.179933535369335,2.5899667676846567
44,-1.078125,1.9609375,1.578125,84.375,1.53125,0.59375,3.202539598162358,1.6012697990811735,5.826637455787375,2.9133187278936763
45,-1.078125,1.9609375,1.578125,234.375,0.03125,0.59375,3.202539598162358,1.6012697990811735,3.2869817852003367,1.643490892600163
46,-1.078125,1.9609375,1.578125,234.375,1.53125,0.15625,3.202539598162358,1.6012697990811735,5.040282450762115,2.520141225381047
47,-1.828125,2.1953125,1.609375,84.375,0.03125,0.15625,3.7499479881313658,1.8749739940656882,3.836543743380219,1.918271871690104
48,-1.328125,1.5859375,1.328125,84.375,1.03125,0.09375,3.196348611400552,1.5981743057002813,5.5461263929594855,2.773063196479754
49,-1.078125,1.5859375,1.328125,84.375,1.03125,0.09375,3.112264515725079,1.5561322578625338,5.166623484230812,2.583311742115395
50,-1.328125,1.8203125,1.328125,84.375,1.03125,0.09375,3.539074397162135,1.769537198581073,5.8306186791214545,2.9153093395607383
51,-1.328125,1.5859375,1.859375,84.375,1.03125,0.09375,2.694752026463783e-158,1.7531380099532914e-158,1.9369546250973016e-173,1.3045393751680146e-173
52,-1.328125,1.5859375,1.328125,134.375,1.03125,0.09375,3.1963486114005275,1.5981743057002582,5.343170367276731,2.6715851836383546
53,-1.328125,1.5859375,1.328125,84.375,0.53125,0.09375,3.1963486114005275,1.5981743057002582,4.649705794526004,2.324852897262991
54,-1.328125,1.5859375,1.328125,84.375,1.03125,0.65625,3.196348611400552,1.5981743057002813,5.962218780976724,2.981109390488373
55,-1.078125,1.8203125,1.859375,134.375,0.53125,0.65625,3.785339853425814e-138,2.3645215996590747e-138,1.8230308325690935e-161,1.196920874443089e-161
56,-1.828125,2.3359375,1.828125,184.375,0.03125,1.09375,3.5592466129512625,1.7796233064756368,4.452025060640276,2.226012530320146
57,-1.578125,2.3359375,1.828125,184.375,0.03125,1.09375,3.4674713701541977,1.7337356850770935,4.260570340539957,2.130285170269986
58,-1.828125,1.0703125,1.828125,184.375,0.03125,1.09375,1.0605690738657818e-225,7.850259622444651e-226,1.3931912969417046e-253,1.0979340387120933e-253
59,-1.828125,2.3359375,1.359375,184.375,0.03125,1.09375,4.377652783444343,2.1888263917221753,5.512991602319797,2.756495801159888
60,-1.828125,2.3359375,1.828125,234.375,0.03125,1.09375,3.559246612951257,1.7796233064756337,4.231368818013849,2.1156844090069358
61,-1.828125,2.3359375,1.828125,184.375,1.53125,1.09375,3.5592466129512776,1.7796233064756337,6.660259315788894,3.3301296578944575
62,-1.828125,2.3359375,1.828125,184.375,0.03125,1.65625,3.559246612951257,1.7796233064756342,4.992862345912535,2.4964311729562567
63,-1.578125,1.0703125,1.359375,234.375,1.53125,1.65625,1.1502331533130947e-177,7.73185073601202e-178,9.857553286180009e-221,7.263104424288572e-221
64,-1.765625,1.1171875,1.265625,246.875,1.40625,1.46875,1.9383811837661927e-160,1.2645411187556806e-160,5.779520040029341e-218,4.254012404231337e-218
65,-1.265625,1.1171875,1.265625,246.875,1.40625,1.46875,6.231393260127862e-151,4.009655751825693e-151,2.307632074976005e-192,1.6204708897724784e-192
66,-1.765625,1.5390625,1.265625,246.875,1.40625,1.46875,3.3877495326722755,1.693874766336143,7.083888010573664,3.5419440052868207
67,-1.765625,1.1171875,1.046875,246.875,1.40625,1.46875,2.9350652463466997,1.4675326231733554,7.14008751126413,3.570043755632076
68,-1.765625,1.1171875,1.265625,121.875,1.40625,1.46875,5.1899349855818477e-160,3.3857562423225266e-160,8.58533002850927e-191,5.985206232563376e-191
69,-1.765625,1.1171875,1.265625,246.875,1.65625,1.46875,4.6844182748871854e-160,3.055972465919224e-160,2.300553639015472e-217,1.6933211839718234e-217
70,-1.765625,1.1171875,1.265625,246.875,1.40625,1.78125,4.7330665052546474e-160,3.087709096551816e-160,2.2498157686392313e-217,1.655975603638181e-217
71,-1.265625,1.5390625,1.046875,121.875,1.65625,1.78125,3.6673723630356116,1.8336861815178007,8.186858147798233,4.093429073899138
72,-1.265625,1.8671875,1.765625,146.875,0.40625,0.46875,2.831387847043987,1.415693923521999,3.8974397480916796,1.9487198740458451
73,-1.765625,1.8671875,1.765625,146.875,0.40625,0.46875,2.897914249803422,1.4489571249017166,4.235630402902046,2.117815201451034
74,-1.265625,2.2890625,1.765625,146.875,0.40625,0.46875,3.378705786604858,1.6893528933024347,4.309609486192492,2.154804743096257
75,-1.265625,1.8671875,1.546875,146.875,0.40625,0.46875,3.20345147577519,1.6017257378876004,4.319361765604879,2.1596808828024505
76,-1.265625,1.8671875,1.765625,221.875,0.40625,0.46875,2.831387847043987,1.415693923521999,3.6215349631325005,1.8107674815662556
77,-1.265625,1.8671875,1.765625,146.875,0.65625,0.46875,2.831387847043987,1.415693923521999,4.2779748017423636,2.1389874008711924
78,-1.265625,1.8671875,1.765625,146.875,0.40625,0.78125,2.831387847043932,1.4156939235219608,4.143206673998675,2.0716033369993267
79,-1.765625,2.2890625,1.546875,221.875,0.65625,0.78125,3.9464257582356606,1.973212879117827,5.686420045378271,2.843210022689133
80,-1.015625,1.4921875,1.015625,196.875,0.90625,0.96875,3.518634254848749,1.7593171274243797,5.838502626479314,2.919251313239668
81,-1.015625,1.4921875,1.015625,196.875,0.90625,0.96875,3.518634254848736,1.7593171274243686,5.838502626479335,2.9192513132396565
82,-1.015625,1.9140625,1.015625,196.875,0.90625,0.96875,3.9984368891711277,1.9992184445855652,6.227517140641243,3.113758570320621
83,-1.015625,1.4921875,1.796875,196.875,0.90625,0.96875,7.087902749988438e-155,4.5863138552921516e-155,1.1620280611551707e-180,7.943372906710593e-181
84,-1.015625,1.4921875,1.015625,171.875,0.90625,0.96875,3.518634254848749,1.7593171274243797,5.939139615727429,2.969569807863725
85,-1.015625,1.4921875,1.015625,196.875,0.15625,0.96875,3.51863425484875,1.7593171274243806,4.670387775801332,2.3351938879006613
86,-1.015625,1.4921875,1.015625,196.875,0.90625,0.28125,3.5186342548487524,1.7593171274243766,5.35400265218038,2.6770013260901897
87,-1.015625,1.9140625,1.796875,171.875,0.15625,0.28125,7.552657828926529e-127,4.6193145091745264e-127,1.5677993210448512e-158,1.0218648874289453e-158
88,-1.515625,2.2421875,1.515625,96.875,1.90625,1.96875,3.8183096545968254,1.9091548272984071,8.287739949441324,4.143869974720683
89,-1.515625,2.2421875,1.515625,96.875,1.90625,1.96875,3.818309654596817,1.9091548272984031,8.287739949441319,4.1438699747206815
90,-1.515625,1.1640625,1.515625,96.875,1.90625,1.96875,5.078683984268921e-179,3.426558478290186e-179,2.243886417689791e-196,1.5756489747272852e-196
91,-1.515625,2.2421875,1.296875,96.875,1.90625,1.96875,4.195233747193961,2.0976168735969916,9.175887496682899,4.587943748341427
92,-1.515625,2.2421875,1.515625,71.875,1.90625,1.96875,3.8183096545968147,1.909154827298404,8.4388443125902,4.219422156295122
93,-1.515625,2.2421875,1.515625,96.875,1.15625,1.96875,3.8183096545968147,1.909154827298404,7.457898119125256,3.7289490595626287
94,-1.515625,2.2421875,1.515625,96.875,1.90625,1.28125,3.8183096545968147,1.909154827298404,7.921848417793196,3.9609242088965937
95,-1.515625,1.1640625,1.296875,71.875,1.15625,1.28125,2.437948809709597e-152,1.5712229517139875e-152,2.7380354999821035e-167,1.8290943550164484e-167
96,-1.640625,1.6796875,1.890625,71.875,1.65625,1.21875,1.5266915508615202e-156,9.903763156989319e-157,4.933710413963499e-173,3.3256889573459306e-173
97,-1.140625,1.6796875,1.890625,71.875,1.65625,1.21875,2.597309782462775e-147,1.6629665905753728e-147,3.639741132793638e-157,2.3937311412965612e-157
98,-1.640625,2.1015625,1.890625,71.875,1.65625,1.21875,3.0640393564460298,1.5320196782230093,6.656651353904118,3.3283256769520477
99,-1.640625,1.6796875,1.921875,71.875,1.65625,1.21875,4.762805977447532e-160,3.10686732030123e-160,2.668055315426279e-176,1.80724681293776e-176
100,-1.640625,1.6796875,1.890625,246.875,1.65625,1.21875,1.823420039091302e-160,1.1828663224524838e-160,4.5226509171257925e-216,3.2856122210804614e-216
101,-1.640625,1.6796875,1.890625,71.875,0.40625,1.21875,8.635320025496612e-157,5.601797184838336e-157,9.972265632342362e-174,6.72205113606546e-174
102,-1.640625,1.6796875,1.890625,71.875,1.65625,1.03125,7.642806935502241e-157,4.9579464628002835e-157,2.1263818638261037e-173,1.4333400403097612e-173
103,-1.140625,2.1015625,1.921875,246.875,0.40625,1.03125,2.9091618135690007,1.4545809067845057,3.8337972746342577,1.9168986373171344
104,-1.140625,2.4296875,1.390625,171.875,0.65625,0.21875,3.9516810673785887,1.9758405336892997,5.045880837906883,2.5229404189534526
105,-1.640625,2.4296875,1.390625,171.875,0.65625,0.21875,4.302920105265459,2.1514600526327374,5.757898409572577,2.8789492047862772
106,-1.140625,1.3515625,1.390625,171.875,0.65625,0.21875,2.5213826691025596,1.2606913345512853,3.980735185440995,1.990367592720503
107,-1.140625,2.4296875,1.421875,171.875,0.65625,0.21875,3.9062685776432264,1.953134288821608,4.98299023211424,2.49149511605712
108,-1.140625,2.4296875,1.390625,146.875,0.65625,0.21875,3.9516810673785954,1.975840533689302,5.138346030582365,2.569173015291172
109,-1.140625,2.4296875,1.390625,171.875,1.40625,0.21875,3.9516810673785847,1.975840533689298,6.071752656690982,3.0358763283454797
110,-1.140625,2.4296875,1.390625,171.875,0.65625,0.03125,3.9516810673785825,1.9758405336892966,4.8921735125007215,2.446086756250353
111,-1.640625,1.3515625,1.421875,146.875,1.40625,0.03125,2.274737637084358,1.1373688185421735,5.2260865058618915,2.613043252930935
112,-1.390625,1.3046875,1.640625,121.875,0.15625,0.71875,8.777314221107446e-172,5.830811911034815e-172,3.761276120731748e-194,2.6188181735520024e-194
113,-1.390625,1.3046875,1.640625,121.875,0.15625,0.71875,1.7664592983970254e-170,1.173467379427146e-170,1.1484972164492206e-192,7.996502479924194e-193
114,-1.390625,1.7265625,1.640625,121.875,0.15625,0.71875,2.8314860477596744,1.4157430238798319,3.9119092890675384,1.9559546445337639
115,-1.390625,1.3046875,1.171875,121.875,0.15625,0.71875,3.015094412686145,1.5075472063430673,4.432064469511191,2.216032234755585
116,-1.390625,1.3046875,1.640625,96.875,0.15625,0.71875,1.8006305637102696e-170,1.196167514774295e-170,4.635091420278146e-188,3.198880093803653e-188
117,-1.390625,1.3046875,1.640625,121.875,1.90625,0.71875,1.6565013808929885e-170,1.100421807747222e-170,1.004037811900659e-191,6.990692478666762e-192
118,-1.390625,1.3046875,1.640625,121.875,0.15625,0.53125,1.3031956919628953e-171,8.657191450242703e-172,3.5699056188951447e-194,2.4855749518355484e-194
119,-1.390625,1.7265625,1.171875,96.875,1.90625,0.53125,3.741527107646232,1.8707635538231213,7.8848967924086075,3.9424483962043144
120,-1.890625,2.0546875,1.140625,221.875,1.15625,1.71875,4.5417237436513505,2.2708618718256863,8.64696142400086,4.323480712000426
121,-1.890625,2.0546875,1.140625,221.875,1.15625,1.71875,4.541723743651355,2.270861871825688,8.6469614240009,4.323480712000428
122,-1.890625,2.4765625,1.140625,221.875,1.15625,1.71875,5.042605565980729,2.521302782990375,9.123137605598844,4.5615688027994175
123,-1.890625,2.0546875,1.671875,221.875,1.15625,1.71875,3.4600001600307153,1.730000080015352,6.588376038386318,3.2941880191931574
124,-1.890625,2.0546875,1.140625,196.875,1.15625,1.71875,4.541723743651346,2.2708618718256837,8.809306120120462,4.404653060060253
125,-1.890625,2.0546875,1.140625,221.875,0.90625,1.71875,4.541723743651348,2.2708618718256797,8.243486320758546,4.1217431603792765
126,-1.890625,2.0546875,1.140625,221.875,1.15625,1.53125,4.541723743651368,2.2708618718256735,8.498594513174277,4.249297256587161
127,-1.890625,2.4765625,1.671875,196.875,0.90625,1.53125,4.009948969454946,2.0049744847274837,6.769563150793834,3.3847815753969197
128,-1.921875,1.3515625,1.796875,78.125,0.84375,0.15625,1.403826517788037e-194,9.747954132162985e-195,1.3571103350514065e-212,9.810363485377905e-213
129,-1.734375,1.3515625,1.796875,78.125,0.84375,0.15625,1.559547805353162e-188,1.0714161160945038e-188,9.17924768779474e-205,6.5403650923608286e-205
130,-1.921875,1.6796875,1.796875,78.125,0.84375,0.15625,1.336133601107235e-153,8.550932503797221e-154,7.77785039512387e-178,5.23929936793337e-178
131,-1.921875,1.3515625,1.515625,78.125,0.84375,0.15625,2.1950981870394644e-163,1.432336784482979e-163,3.7263172761184845e-186,2.552603895596149e-186
132,-1.921875,1.3515625,1.796875,78.125,0.84375,0.15625,1.2376948081457878e-194,8.59436124517139e-195,1.205948791167478e-212,8.717637527723128e-213
133,-1.921875,1.3515625,1.796875,78.125,0.96875,0.15625,2.802418173768833e-194,1.94595581939016e-194,3.558050839857799e-212,2.5720658915427777e-212
134,-1.921875,1.3515625,1.796875,78.125,0.84375,1.21875,4.506857044045964e-194,3.129491798943856e-194,1.0664351170390119e-211,7.709112414450767e-212
135,-1.734375,1.6796875,1.515625,78.125,0.96875,1.21875,3.0728310653804707,1.5364155326902407,6.438377193968097,3.2191885969840595
136,-1.421875,2.1015625,1.296875,178.125,1.84375,1.15625,3.982168248120068,1.9910841240600392,7.743952846533245,3.8719764232666294
137,-1.234375,2.1015625,1.296875,178.125,1.84375,1.15625,3.861082888555019,1.930541444277504,7.278760921709646,3.6393804608548335
138,-1.421875,2.4296875,1.296875,178.125,1.84375,1.15625,4.316893823193402,2.158446911596706,8.05841334973149,4.029206674865723
139,-1.421875,2.1015625,1.015625,178.125,1.84375,1.15625,4.54582992362019,2.272914961810092,9.019599460860626,4.5097997304302915
140,-1.421875,2.1015625,1.296875,178.125,1.84375,1.15625,3.9821682481200735,1.991084124060042,7.743952846533257,3.8719764232666316
141,-1.421875,2.1015625,1.296875,178.125,1.96875,1.15625,3.982168248120068,1.9910841240600392,7.883473384544274,3.9417366922721264
142,-1.421875,2.1015625,1.296875,178.125,1.84375,0.21875,3.9821682481200735,1.991084124060042,7.187436885426777,3.593718442713378
143,-1.234375,2.4296875,1.015625,178.125,1.96875,0.21875,4.697131667303115,2.348565833651556,8.285355693643293,4.142677846821668
144,-1.171875,1.7265625,1.546875,128.125,1.34375,1.65625,2.9718577960573946,1.4859288980286918,5.966955750853384,2.983477875426681
145,-1.984375,1.7265625,1.546875,128.125,1.34375,1.65625,3.1497968639211003,1.5748984319605448,7.28885237023421,3.6444261851170943
146,-1.171875,2.0546875,1.546875,128.125,1.34375,1.65625,3.3924172354491153,1.696208617724563,6.3330751479433465,3.1665375739716843
147,-1.171875,1.7265625,1.265625,128.125,1.34375,1.65625,3.4516114927644796,1.7258057463822345,6.827386370794199,3.413693185397088
148,-1.171875,1.7265625,1.546875,228.125,1.34375,1.65625,2.9718577960573946,1.4859288980286918,5.558461951736114,2.779230975868046
149,-1.171875,1.7265625,1.546875,128.125,1.46875,1.65625,2.9718577960573946,1.4859288980286918,6.079949711320021,3.0399748556599997
150,-1.171875,1.7265625,1.546875,128.125,1.34375,0.71875,2.971857796057435,1.4859288980287229,5.510989032731416,2.7554945163657187
151,-1.984375,2.0546875,1.265625,228.125,1.46875,0.71875,4.312723129041794,2.1563615645209033,7.9228867368458475,3.961443368422935
152,-1.671875,2.4765625,1.046875,228.125,0.34375,0.65625,5.08754418664375,2.543772093321871,6.411196934574197,3.2055984672871
153,-1.484375,2.4765625,1.046875,228.125,0.34375,0.65625,4.916963382206633,2.4584816911033167,6.108139121021759,3.054069560510869
154,-1.671875,1.3046875,1.046875,228.125,0.34375,0.65625,3.4307066931384007,1.715353346569202,5.078690130373479,2.539345065186734
155,-1.671875,2.4765625,1.765625,228.125,0.34375,0.65625,3.7586228773613684,1.8793114386806868,4.581800372052348,2.290900186026163
156,-1.671875,2.4765625,1.046875,128.125,0.34375,0.65625,5.087544186643738,2.5437720933218797,6.912025275986103,3.4560126379930622
157,-1.671875,2.4765625,1.046875,228.125,0.46875,0.65625,5.087544186643738,2.5437720933218797,6.71553040346548,3.3577652017327413
158,-1.671875,2.4765625,1.046875,228.125,0.34375,1.71875,5.087544186643751,2.5437720933218704,7.591361632450714,3.795680816225346
159,-1.484375,1.3046875,1.765625,128.125,0.46875,1.71875,1.8900322314613387e-183,1.2858464425417678e-183,1.7911569585218752e-205,1.2789384407094883e-205
160,-1.546875,1.5390625,1.421875,203.125,0.09375,0.40625,2.9539176018969098,1.4769588009484496,3.306406540679089,1.6532032703395392
161,-1.859375,1.5390625,1.421875,203.125,0.09375,0.40625,3.0064694576741053,1.5032347288370582,3.424376228870637,1.7121881144353241
162,-1.546875,1.8671875,1.421875,203.125,0.09375,0.40625,3.5290007869826,1.7645003934913053,3.803908768629947,1.9019543843149789
163,-1.546875,1.5390625,1.390625,203.125,0.09375,0.40625,3.029788076812945,1.514894038406478,3.395186102796517,1.6975930513982638
164,-1.546875,1.5390625,1.421875,153.125,0.09375,0.40625,2.9539176018969098,1.4769588009484496,3.535569668867971,1.76778483443398
165,-1.546875,1.5390625,1.421875,203.125,1.21875,0.40625,2.953917601896952,1.4769588009484815,5.466234447480192,2.7331172237401065
166,-1.546875,1.5390625,1.421875,203.125,0.09375,1.96875,2.953917601896952,1.4769588009484815,4.977429958441414,2.4887149792207177
167,-1.859375,1.8671875,1.390625,153.125,1.21875,1.96875,3.7172088340604574,1.858604417030234,7.885034442359121,3.9425172211795703
168,-1.046875,2.2890625,1.921875,103.125,1.09375,1.40625,3.095468307623775,1.547734153811882,5.258500802346886,2.629250401173432
169,-1.359375,2.2890625,1.921875,103.125,1.09375,1.40625,3.199529887589085,1.5997649437945372,5.756782576438029,2.878391288219004
170,-1.046875,1.1171875,1.921875,103.125,1.09375,1.40625,1.408483704852134e-189,9.695308830361458e-190,1.6413919535983897e-198,1.1550330636790883e-198
171,-1.046875,2.2890625,1.890625,103.125,1.09375,1.40625,3.132470604219578,1.5662353021097837,5.313599343406029,2.656799671703004
172,-1.046875,2.2890625,1.921875,53.125,1.09375,1.40625,3.095468307623775,1.547734153811882,5.4452443703590525,2.7226221851795156
173,-1.046875,2.2890625,1.921875,103.125,0.21875,1.40625,3.095468307623775,1.547734153811882,4.376604076940853,2.1883020384704155
174,-1.046875,2.2890625,1.921875,103.125,1.09375,0.96875,3.0954683076238054,1.5477341538119083,5.061932779112635,2.530966389556329
175,-1.359375,1.1171875,1.890625,53.125,0.21875,0.96875,2.3314044010939862e-203,1.648729744999285e-203,1.9072773633033726e-209,1.3698384869763976e-209
176,-1.296875,1.1640625,1.171875,153.125,1.59375,1.90625,2.6044970361107844,1.3022485180553978,6.685541060291605,3.3427705301458133
177,-1.609375,1.1640625,1.171875,153.125,1.59375,1.90625,3.558449198090982e-137,2.2165282302671795e-137,1.4559763740544294e-178,9.867277898504422e-179
178,-1.296875,1.4921875,1.171875,153.125,1.59375,1.90625,3.348301400528343,1.6741507002641662,7.43843249614131,3.7192162480706656
179,-1.296875,1.1640625,1.640625,153.125,1.59375,1.90625,4.1508150256273465e-182,2.8168821476234262e-182,1.8262898955028986e-203,1.2997468332985894e-203
180,-1.296875,1.1640625,1.171875,103.125,1.59375,1.90625,2.6044970361107844,1.3022485180553978,6.927297972220731,3.4636489861103765
181,-1.296875,1.1640625,1.171875,153.125,0.71875,1.90625,2.6044970361107844,1.3022485180553978,5.760119658213542,2.8800598291067816
182,-1.296875,1.1640625,1.171875,153.125,1.59375,0.46875,2.8926895665451195e-135,1.8009430921468327e-135,8.650555801610903e-168,5.765445272396458e-168
183,-1.609375,1.4921875,1.640625,103.125,0.71875,0.46875,2.4534313501919803e-150,1.5776379368069954e-150,3.556906201233996e-175,2.413863678370626e-175
184,-1.796875,1.9140625,1.671875,53.125,0.59375,0.90625,3.200491527059657,1.600245763529823,5.731953055875805,2.8659765279378915
185,-1.109375,1.9140625,1.671875,53.125,0.59375,0.90625,3.0211833432644624,1.5105916716322367,4.880231327435924,2.4401156637179726
186,-1.796875,2.2421875,1.671875,53.125,0.59375,0.90625,3.688730513629561,1.8443652568147861,6.150872417594663,3.075436208797343
187,-1.796875,1.9140625,1.140625,53.125,0.59375,0.90625,4.296457217852005,2.1482286089260114,7.4947914853294195,3.7473957426646987
188,-1.796875,1.9140625,1.671875,203.125,0.59375,0.90625,3.200491527059657,1.600245763529823,5.05701450270576,2.5285072513528695
189,-1.796875,1.9140625,1.671875,53.125,1.71875,0.90625,3.200491527059657,1.600245763529823,7.300459585779721,3.6502297928898493
190,-1.796875,1.9140625,1.671875,53.125,0.59375,1.46875,3.200491527059681,1.6002457635298462,6.179631941160193,3.0898159705801076
191,-1.109375,2.2421875,1.140625,203.125,1.71875,1.46875,4.1646086994923115,2.082304349746167,7.523712503731887,3.7618562518659546
192,-1.859375,1.6328125,1.234375,115.625,1.96875,0.53125,3.6735327978012533,1.8367663989006213,8.470228004847185,4.23511400242357
193,-1.796875,1.6328125,1.234375,115.625,1.96875,0.53125,3.649247047226346,1.8246235236131674,8.341098052364664,4.170549026182341
194,-1.859375,1.7734375,1.234375,115.625,1.96875,0.53125,3.9099796208071798,1.9549898104035952,8.722197251763497,4.361098625881745
195,-1.859375,1.6328125,1.453125,115.625,1.96875,0.53125,3.148777985606889,1.574388992803439,7.436271748516255,3.7181358742581168
196,-1.859375,1.6328125,1.234375,140.625,1.96875,0.53125,3.6735327978012533,1.8367663989006213,8.314123832755499,4.157061916377771
197,-1.859375,1.6328125,1.234375,115.625,1.59375,0.53125,3.67353279780125,1.8367663989006244,7.917633524218169,3.95881676210909
198,-1.859375,1.6328125,1.234375,115.625,1.96875,1.09375,3.6735327978012533,1.8367663989006213,8.855504967945599,4.427752483972778
