,alpha_0,P_0,w_0,distance,beta_1,beta_2,x1,y1,x2,y2
29,-1.65625,1.0875,1.109375,371.5625,0.103125,0.3734375,2.618645759529983,1.308254740441265,2.5540351423570127,1.271533639097306
30,-1.65625,1.0875,1.109375,371.5625,0.009375,0.1203125,2.618645759529983,1.308254740441265,2.1526225777455212,1.059466415906505
31,-1.71875,1.0375,0.859375,371.5625,0.103125,0.1203125,2.761306201945438,1.3930600419715224,2.5819486494148935,1.2872844985834098
32,-1.53125,0.8375,1.171875,260.3125,0.046875,0.4296875,2.392555842500195,1.1833522630930264,2.4868380137184074,1.2342664440814386
33,-1.09375,0.8375,1.171875,260.3125,0.046875,0.4296875,2.4775872120721885,1.2292032597697709,2.541358795407583,1.2644349266875945
34,-1.53125,0.8875000000000001,1.171875,260.3125,0.046875,0.4296875,2.4396506006035965,1.208597929122724,2.517151203067342,1.250968937602463
35,-1.53125,0.8375,1.046875,260.3125,0.046875,0.4296875,2.481102788340649,1.231125588880464,2.5767098731535096,1.284315583682032
36,-1.53125,0.8375,1.171875,482.8125,0.046875,0.4296875,2.392555842500195,1.1833522630930264,4.1142031155842953e-131,2.576833125667456e-131
37,-1.53125,0.8375,1.171875,260.3125,0.29062499999999997,0.4296875,7.48987208838738e-146,4.677676323779332e-146,6.210372632341567e-148,3.896300476251492e-148
38,-1.53125,0.8375,1.171875,260.3125,0.046875,0.06406250000000001,2.392555842500009,1.1833522630929236,7.203979926525469e-152,4.511177137736388e-152
39,-1.09375,0.8875000000000001,1.046875,482.8125,0.29062499999999997,0.06406250000000001,2.5570186359359224,1.2732092282468366,2.4885444280946407,1.2352021100357864
40,-1.03125,1.0375,0.921875,705.3125,0.196875,0.20468750000000002,2.683384126762646,1.3460446069860157,2.4231823998522994,1.1997293239898832
41,-1.59375,1.0375,0.921875,705.3125,0.196875,0.20468750000000002,2.7089910794078276,1.3612984267038826,3.265313767688199e-150,2.0434029037007324e-150
42,-1.03125,1.0875,0.921875,705.3125,0.196875,0.20468750000000002,2.703797176713994,1.3581895670454625,2.4366832133680023,1.2069965873591213
43,-1.03125,1.0375,0.796875,705.3125,0.196875,0.20468750000000002,2.7468654626084876,1.3842086942086123,2.492100927887844,1.2371539423157956
44,-1.03125,1.0375,0.921875,37.8125,0.196875,0.20468750000000002,2.683384126762646,1.3460446069860157,2.9100681719607864,1.4886293818715788
45,-1.03125,1.0375,0.921875,705.3125,0.140625,0.20468750000000002,2.683384126762646,1.3460446069860157,2.3841589966076264,1.1788876991873787
46,-1.03125,1.0375,0.921875,705.3125,0.196875,0.2890625,2.683384126762571,1.346044606985967,2.449803863341253,1.2140883229290786
47,-1.59375,1.0875,0.796875,37.8125,0.140625,0.2890625,2.827990768468605,1.4348454826541257,3.113400840410221,1.6375141974063359
48,-1.28125,0.9375,1.046875,37.8125,0.271875,0.0921875,2.5728846547749833,1.2821515450480754,2.869103462644522,1.4614313214276553
49,-1.34375,0.9375,1.046875,37.8125,0.271875,0.0921875,2.5697587877011183,1.280385503498954,2.877886145212816,1.4672003809862229
50,-1.28125,1.1875,1.046875,37.8125,0.271875,0.0921875,2.6990700709053366,1.3553667791736985,2.9480273277568663,1.514533784396275
51,-1.28125,0.9375,0.921875,37.8125,0.271875,0.0921875,2.6414098858217336,1.321422346462304,2.9410065276293946,1.5096882485671816
52,-1.28125,0.9375,1.046875,260.3125,0.271875,0.0921875,2.5728846547749833,1.2821515450480754,3.299043820988019e-133,2.0470397218994527e-133
53,-1.28125,0.9375,1.046875,37.8125,0.065625,0.0921875,2.5728846547749833,1.2821515450480754,2.6821023592541837,1.3452858388440583
54,-1.28125,0.9375,1.046875,37.8125,0.271875,0.4015625,2.5728846547748816,1.2821515450480139,2.973830751484588,1.5325677550999666
55,-1.34375,1.1875,0.921875,260.3125,0.065625,0.4015625,2.771023239811329,1.3990538386029523,2.7991805210492515,1.4166010764539505
56,-1.78125,1.1375,0.796875,482.8125,0.121875,0.3171875,2.875626747684704,1.4657131152174883,1.713619479701105e-131,1.0625329687001259e-131
57,-1.84375,1.1375,0.796875,482.8125,0.121875,0.3171875,2.8823214674865407,1.4701263669099358,2.701658318718488,1.3569115668276523
58,-1.78125,0.9875,0.796875,482.8125,0.121875,0.3171875,2.782983969857782,1.4064745585814211,2.6286854787380216,1.3140465709517675
59,-1.78125,1.1375,1.171875,482.8125,0.121875,0.3171875,2.6101519742533217,1.3033734555503427,2.3290580003541144,1.1498479663053145
60,-1.78125,1.1375,0.796875,705.3125,0.121875,0.3171875,8.043209594046284e-117,4.952389718735438e-117,7.065571358411075e-155,4.4419838262768974e-155
61,-1.78125,1.1375,0.796875,482.8125,0.21562499999999998,0.3171875,2.875626747684748,1.4657131152175218,2.787340185631729,1.4091892699018398
62,-1.78125,1.1375,0.796875,482.8125,0.121875,0.1765625,2.875626747684748,1.4657131152175218,2.6176207450351447,1.3076647728908728
63,-1.84375,0.9875,1.171875,705.3125,0.21562499999999998,0.1765625,2.490677477887163,1.2363724628122341,1.4306342636085368e-155,8.994212520687799e-156
64,-1.90625,0.9875,0.984375,594.0625,0.08437499999999999,0.4859375,2.4671012771176273e-135,1.5327249480214455e-135,2.1482909039572853e-161,1.3537716107394622e-161
65,-1.46875,0.9875,0.984375,594.0625,0.08437499999999999,0.4859375,2.63439309253138,1.31735010642195,2.3876234878805547,1.1807284514347351
66,-1.90625,1.1375,0.984375,594.0625,0.08437499999999999,0.4859375,2.741982496590992,1.381230579151363,2.3913532658622625,1.1827121981550137
67,-1.90625,0.9875,0.984375,594.0625,0.08437499999999999,0.4859375,2.6349686391083176,1.317683671498513,2.2576086922691694,1.1128049493336496
68,-1.90625,0.9875,0.984375,149.0625,0.08437499999999999,0.4859375,2.634968639108232,1.3176836714984592,2.9066858053992224,1.486355039550698
69,-1.90625,0.9875,0.984375,594.0625,0.028124999999999997,0.4859375,2.634968639108232,1.3176836714984592,1.2992380879986853e-147,8.137717184794094e-148
70,-1.90625,0.9875,0.984375,594.0625,0.08437499999999999,0.23281250000000003,2.634968639108232,1.3176836714984592,4.4977135618338645e-149,2.821567500970999e-149
71,-1.46875,1.1375,0.984375,149.0625,0.028124999999999997,0.23281250000000003,2.718984907281261,1.3673022180457934,2.747908900977261,1.3848460502539677
72,-1.40625,1.1875,1.234375,149.0625,0.234375,0.2609375,2.609647481339855,1.3030840615924508,2.803377327862747,1.419240009310492
73,-1.96875,1.1875,1.234375,149.0625,0.234375,0.2609375,2.6001861111948,1.2976676285622168,2.856765992339207,1.4533818655735822
74,-1.40625,0.9375,1.234375,149.0625,0.234375,0.2609375,2.461416561760477,1.220389520594364,2.716901122951433,1.3660479846180564
75,-1.40625,1.1875,1.234375,149.0625,0.234375,0.2609375,2.609647481339855,1.3030840615924508,2.803377327862747,1.419240009310492
76,-1.40625,1.1875,1.234375,594.0625,0.234375,0.2609375,2.609647481339855,1.3030840615924508,2.3384460826524447,1.1547652219799556
77,-1.40625,1.1875,1.234375,149.0625,0.178125,0.2609375,2.609647481339763,1.3030840615923942,2.763829772179983,1.394613703283349
78,-1.40625,1.1875,1.234375,149.0625,0.234375,0.4578125,2.609647481339855,1.3030840615924508,2.8657535676415926,1.4592394708543839
79,-1.96875,0.9375,1.234375,594.0625,0.178125,0.4578125,2.3627992235999584,1.1675784937519127,4.965118309431555e-150,3.115963999436478e-150
80,-1.15625,0.8875000000000001,0.859375,816.5625,0.159375,0.1484375,2.647946666496341,1.3252270281355774,2.15104100865601,1.058671796924203
81,-1.21875,0.8875000000000001,0.859375,816.5625,0.159375,0.1484375,2.648769231319403,1.3257065560039039,1.6904507310016553e-124,1.0586706018816505e-124
82,-1.15625,0.8375,0.859375,816.5625,0.159375,0.1484375,1.6067068851794633e-136,9.986114148126329e-137,8.255803900030036e-151,5.1823436652828844e-151
83,-1.15625,0.8875000000000001,1.109375,816.5625,0.159375,0.1484375,2.5236391488757235,1.2545666112167702,1.1046421769456233e-145,6.925428911956555e-146
84,-1.15625,0.8875000000000001,0.859375,816.5625,0.159375,0.1484375,3.2211253974316224e-135,2.000420306258942e-135,3.3065925684135594e-150,2.0751952283883067e-150
85,-1.15625,0.8875000000000001,0.859375,816.5625,0.253125,0.1484375,2.6479466664964235,1.3252270281356295,2.2869839712056033,1.127955721614657
86,-1.15625,0.8875000000000001,0.859375,816.5625,0.159375,0.3453125,2.6479466664964235,1.3252270281356295,2.291913469709547,1.1305087406997516
87,-1.21875,0.8375,1.109375,816.5625,0.253125,0.3453125,2.4856166222570586,1.2335970549501765,1.6910890604005555e-134,1.0592539479823294e-134
88,-1.65625,1.0875,1.109375,371.5625,0.009375,0.3734375,2.618645759529983,1.308254740441265,1.583235175353394e-144,9.879984739700111e-145
89,-1.71875,1.0875,1.109375,371.5625,0.009375,0.3734375,2.6181162136298206,1.3079499186136256,2.4312779535759845,1.2040834212408407
90,-1.65625,1.0375,1.109375,371.5625,0.009375,0.3734375,2.585366252599082,1.2892245770929525,2.4083970147780027,1.1918045649568434
91,-1.65625,1.0875,0.859375,371.5625,0.009375,0.3734375,5.5980028275533816e-123,3.460009140678158e-123,2.3118925197574236,1.1408881072870232
92,-1.65625,1.0875,1.109375,371.5625,0.009375,0.3734375,2.618645759529983,1.308254740441265,2.4408321071379815,1.2092359360236713
93,-1.65625,1.0875,1.109375,371.5625,0.103125,0.3734375,2.618645759529893,1.3082547404412095,2.5540351423568937,1.2715336390972352
94,-1.65625,1.0875,1.109375,371.5625,0.009375,0.1203125,2.618645759529983,1.308254740441265,2.1526225777455212,1.059466415906505
95,-1.71875,1.0375,0.859375,371.5625,0.103125,0.1203125,2.4206571034802224e-125,1.4976391326900559e-125,2.21953373056002,1.0933205613788446
96,-1.53125,0.8375,1.171875,260.3125,0.046875,0.4296875,2.392555842500195,1.1833522630930264,2.4868380137184074,1.2342664440814386
97,-1.09375,0.8375,1.171875,260.3125,0.046875,0.4296875,2.4775872120721885,1.2292032597697709,2.541358795407583,1.2644349266875945
98,-1.53125,0.8875000000000001,1.171875,260.3125,0.046875,0.4296875,2.4396506006035965,1.208597929122724,2.517151203067342,1.250968937602463
99,-1.53125,0.8375,1.046875,260.3125,0.046875,0.4296875,2.4811027883405155,1.231125588880387,2.57670987315339,1.2843155836819602
100,-1.53125,0.8375,1.171875,482.8125,0.046875,0.4296875,2.392555842500195,1.1833522630930264,3.8117701315115406e-152,2.3874114297134735e-152
101,-1.53125,0.8375,1.171875,260.3125,0.29062499999999997,0.4296875,7.102603768157738e-145,4.4358142691126494e-145,6.107054307455999e-147,3.8314800117980787e-147
102,-1.53125,0.8375,1.171875,260.3125,0.046875,0.06406250000000001,2.392555842500195,1.1833522630930264,6.960983174383304e-101,4.359011056766108e-101
103,-1.09375,0.8875000000000001,1.046875,482.8125,0.29062499999999997,0.06406250000000001,2.5570186359359224,1.2732092282468366,2.488544428094508,1.2352021100357096
104,-1.03125,1.0375,0.921875,705.3125,0.196875,0.20468750000000002,2.683384126762571,1.346044606985967,2.4231823998522932,1.1997293239898799
105,-1.59375,1.0375,0.921875,705.3125,0.196875,0.20468750000000002,2.7089910794078276,1.3612984267038826,1.0620644655930563e-149,6.64630037819217e-150
106,-1.03125,1.0875,0.921875,705.3125,0.196875,0.20468750000000002,2.7037971767139237,1.3581895670454163,2.4366832133679974,1.2069965873591186
107,-1.03125,1.0375,0.796875,705.3125,0.196875,0.20468750000000002,2.746865462608425,1.3842086942085698,2.4921009278877078,1.2371539423157167
108,-1.03125,1.0375,0.921875,37.8125,0.196875,0.20468750000000002,2.683384126762571,1.346044606985967,2.9100681719607397,1.4886293818715428
109,-1.03125,1.0375,0.921875,705.3125,0.140625,0.20468750000000002,2.683384126762646,1.3460446069860157,2.3841589966076264,1.1788876991873787
110,-1.03125,1.0375,0.921875,705.3125,0.196875,0.2890625,2.683384126762646,1.3460446069860157,2.44980386334126,1.2140883229290824
111,-1.59375,1.0875,0.796875,37.8125,0.140625,0.2890625,2.827990768468605,1.4348454826541257,3.113400840410221,1.6375141974063359
112,-1.28125,0.9375,1.046875,37.8125,0.271875,0.0921875,2.5728846547749833,1.2821515450480754,2.869103462644522,1.4614313214276553
113,-1.34375,0.9375,1.046875,37.8125,0.271875,0.0921875,2.5697587877011183,1.280385503498954,2.877886145212816,1.4672003809862229
114,-1.28125,1.1875,1.046875,37.8125,0.271875,0.0921875,2.6990700709053366,1.3553667791736985,2.9480273277568663,1.514533784396275
115,-1.28125,0.9375,0.921875,37.8125,0.271875,0.0921875,2.6414098858218176,1.321422346462357,2.9410065276294404,1.5096882485672178
116,-1.28125,0.9375,1.046875,260.3125,0.271875,0.0921875,2.5728846547749833,1.2821515450480754,2.676405760523238,1.3419189949289543
117,-1.28125,0.9375,1.046875,37.8125,0.065625,0.0921875,2.5728846547749833,1.2821515450480754,8.760404712626314e-134,5.434810447779676e-134
118,-1.28125,0.9375,1.046875,37.8125,0.271875,0.4015625,2.5728846547749833,1.2821515450480754,2.9738307514846336,1.5325677551000036
119,-1.34375,1.1875,0.921875,260.3125,0.065625,0.4015625,2.771023239811329,1.3990538386029523,2.799180521049306,1.4166010764539891
120,-1.78125,1.1375,0.796875,482.8125,0.121875,0.3171875,2.875626747684748,1.4657131152175218,2.6986731184339705,1.3551300262417656
121,-1.84375,1.1375,0.796875,482.8125,0.121875,0.3171875,2.8823214674864968,1.4701263669099023,2.701658318718412,1.3569115668276028
122,-1.78125,0.9875,0.796875,482.8125,0.121875,0.3171875,2.7829839698578387,1.4064745585814609,2.62868547873803,1.3140465709517724
123,-1.78125,1.1375,1.171875,482.8125,0.121875,0.3171875,2.6101519742534136,1.3033734555503995,2.3290580003541357,1.1498479663053256
124,-1.78125,1.1375,0.796875,705.3125,0.121875,0.3171875,6.280844630704994e-118,3.867260949795795e-118,3.86140637976606e-158,2.4275891949183463e-158
125,-1.78125,1.1375,0.796875,482.8125,0.21562499999999998,0.3171875,2.875626747684748,1.4657131152175218,2.787340185631729,1.4091892699018398
126,-1.78125,1.1375,0.796875,482.8125,0.121875,0.1765625,2.875626747684748,1.4657131152175218,2.617620745035234,1.307664772890928
127,-1.84375,0.9875,1.171875,705.3125,0.21562499999999998,0.1765625,2.49067747788703,1.2363724628121573,1.1413855061749883e-155,7.17574300553709e-156
128,-1.90625,0.9875,0.984375,594.0625,0.08437499999999999,0.4859375,2.6349686391083176,1.317683671498513,2.2576086922691694,1.1128049493336496
129,-1.46875,0.9875,0.984375,594.0625,0.08437499999999999,0.4859375,2.63439309253138,1.31735010642195,1.1484585672740424e-143,7.17304475092968e-144
130,-1.90625,1.1375,0.984375,594.0625,0.08437499999999999,0.4859375,2.741982496590992,1.381230579151363,2.3913532658622625,1.1827121981550137
131,-1.90625,0.9875,0.984375,594.0625,0.08437499999999999,0.4859375,6.0469007250698585e-136,3.756730899329693e-136,3.158557425108891e-161,1.9904033318421443e-161
132,-1.90625,0.9875,0.984375,149.0625,0.08437499999999999,0.4859375,2.6349686391083176,1.317683671498513,2.906685805399275,1.4863550395507377
133,-1.90625,0.9875,0.984375,594.0625,0.028124999999999997,0.4859375,2.3741774414743105e-136,1.4749945733192131e-136,4.149938965067286e-162,2.615134452629654e-162
134,-1.90625,0.9875,0.984375,594.0625,0.08437499999999999,0.23281250000000003,2.634968639108232,1.3176836714984592,3.34868963133537e-149,2.100746013439316e-149
135,-1.46875,1.1375,0.984375,149.0625,0.028124999999999997,0.23281250000000003,2.718984907281261,1.3673022180457934,2.747908900977261,1.3848460502539677
136,-1.40625,1.1875,1.234375,149.0625,0.234375,0.2609375,2.609647481339855,1.3030840615924508,2.803377327862747,1.419240009310492
137,-1.96875,1.1875,1.234375,149.0625,0.234375,0.2609375,2.6001861111948,1.2976676285622168,2.856765992339207,1.4533818655735822
138,-1.40625,0.9375,1.234375,149.0625,0.234375,0.2609375,2.461416561760477,1.220389520594364,5.571719622039104e-131,3.452647927277589e-131
139,-1.40625,1.1875,1.234375,149.0625,0.234375,0.2609375,2.609647481339763,1.3030840615923942,2.8033773278626835,1.4192400093104478
140,-1.40625,1.1875,1.234375,594.0625,0.234375,0.2609375,2.609647481339763,1.3030840615923942,2.338446082652204,1.1547652219798255
141,-1.40625,1.1875,1.234375,149.0625,0.178125,0.2609375,2.609647481339855,1.3030840615924508,2.7638297721800527,1.3946137032833963
142,-1.40625,1.1875,1.234375,149.0625,0.234375,0.4578125,2.609647481339855,1.3030840615924508,2.8657535676415926,1.4592394708543839
143,-1.96875,0.9375,1.234375,594.0625,0.178125,0.4578125,2.3627992235999584,1.1675784937519127,5.054914069904931e-150,3.172317209873693e-150
144,-1.15625,0.8875000000000001,0.859375,816.5625,0.159375,0.1484375,2.6479466664964235,1.3252270281356295,2.151041008656033,1.0586717969242145
145,-1.21875,0.8875000000000001,0.859375,816.5625,0.159375,0.1484375,2.648769231319403,1.3257065560039039,2.1451086783283444e-124,1.343407088973122e-124
146,-1.15625,0.8375,0.859375,816.5625,0.159375,0.1484375,2.6200292398805107,1.309051425851353,2.0775237513155957,1.021995743109497
147,-1.15625,0.8875000000000001,1.109375,816.5625,0.159375,0.1484375,2.5236391488757235,1.2545666112167702,4.909037258657087e-146,3.077665263060951e-146
148,-1.15625,0.8875000000000001,0.859375,816.5625,0.159375,0.1484375,2.6479466664964235,1.3252270281356295,2.151041008656033,1.0586717969242145
149,-1.15625,0.8875000000000001,0.859375,816.5625,0.253125,0.1484375,2.6479466664964235,1.3252270281356295,2.2869839712056033,1.127955721614657
150,-1.15625,0.8875000000000001,0.859375,816.5625,0.159375,0.3453125,2.6479466664964235,1.3252270281356295,2.291913469709547,1.1305087406997516
151,-1.21875,0.8375,1.109375,816.5625,0.253125,0.3453125,2.4856166222570586,1.2335970549501765,1.333780529848106e-134,8.354452317543389e-135
152,-1.65625,1.0875,1.109375,371.5625,0.009375,0.3734375,2.618645759529983,1.308254740441265,2.4408321071379815,1.2092359360236713
153,-1.71875,1.0875,1.109375,371.5625,0.009375,0.3734375,2.6181162136298206,1.3079499186136256,2.4312779535759845,1.2040834212408407
154,-1.65625,1.0375,1.109375,371.5625,0.009375,0.3734375,2.585366252599082,1.2892245770929525,2.4083970147780027,1.1918045649568434
155,-1.65625,1.0875,0.859375,371.5625,0.009375,0.3734375,2.78708293107158,1.4090287732738538,2.650856002488782,1.3269238417529559
156,-1.65625,1.0875,1.109375,371.5625,0.009375,0.3734375,2.618645759529983,1.308254740441265,2.4408321071379815,1.2092359360236713
157,-1.65625,1.0875,1.109375,371.5625,0.103125,0.3734375,2.618645759529983,1.308254740441265,2.5540351423570127,1.271533639097306
158,-1.65625,1.0875,1.109375,371.5625,0.009375,0.1203125,2.618645759529983,1.308254740441265,2.1526225777455212,1.059466415906505
159,-1.71875,1.0375,0.859375,371.5625,0.103125,0.1203125,2.7613062019454984,1.393060041971564,1.9118577490884072e-139,1.1894713598738251e-139
160,-1.53125,0.8375,1.171875,260.3125,0.046875,0.4296875,2.392555842500195,1.1833522630930264,2.4868380137184074,1.2342664440814386
161,-1.09375,0.8375,1.171875,260.3125,0.046875,0.4296875,3.145257226822506e-144,1.961417806542668e-144,2.241177116821106,1.1043756413783634
162,-1.53125,0.8875000000000001,1.171875,260.3125,0.046875,0.4296875,2.4396506006035965,1.208597929122724,2.517151203067342,1.250968937602463
163,-1.53125,0.8375,1.046875,260.3125,0.046875,0.4296875,2.481102788340649,1.231125588880464,2.5767098731535096,1.284315583682032
164,-1.53125,0.8375,1.171875,482.8125,0.046875,0.4296875,2.971995420288319e-145,1.856110818423398e-145,2.560799205706843e-156,1.610787164734871e-156
165,-1.53125,0.8375,1.171875,260.3125,0.29062499999999997,0.4296875,2.392555842500195,1.1833522630930264,2.7080326380200503,1.360724161742951
166,-1.53125,0.8375,1.171875,260.3125,0.046875,0.06406250000000001,2.392555842500195,1.1833522630930264,4.567519081214538e-152,2.860208921388211e-152
167,-1.09375,0.8875000000000001,1.046875,482.8125,0.29062499999999997,0.06406250000000001,2.5570186359359224,1.2732092282468366,2.4885444280946407,1.2352021100357864
168,-1.03125,1.0375,0.921875,705.3125,0.196875,0.20468750000000002,2.683384126762646,1.3460446069860157,2.4231823998522994,1.1997293239898832
169,-1.59375,1.0375,0.921875,705.3125,0.196875,0.20468750000000002,2.557588086069008e-130,1.5852942198605752e-130,1.466006830250668e-161,9.221251547188078e-162
170,-1.03125,1.0875,0.921875,705.3125,0.196875,0.20468750000000002,2.7037971767139237,1.3581895670454163,2.4366832133679974,1.2069965873591186
171,-1.03125,1.0375,0.796875,705.3125,0.196875,0.20468750000000002,2.7468654626084876,1.3842086942086123,2.492100927887844,1.2371539423157956
172,-1.03125,1.0375,0.921875,37.8125,0.196875,0.20468750000000002,2.683384126762646,1.3460446069860157,2.9100681719607864,1.4886293818715788
173,-1.03125,1.0375,0.921875,705.3125,0.140625,0.20468750000000002,2.683384126762646,1.3460446069860157,2.3841589966076264,1.1788876991873787
174,-1.03125,1.0375,0.921875,705.3125,0.196875,0.2890625,2.683384126762646,1.3460446069860157,2.449803863341109,1.214088322928997
175,-1.59375,1.0875,0.796875,37.8125,0.140625,0.2890625,2.827990768468555,1.4348454826540893,3.113400840410194,1.6375141974063088
176,-1.28125,0.9375,1.046875,37.8125,0.271875,0.0921875,2.5728846547748816,1.2821515450480139,2.513753727269171e-119,1.5482484652720686e-119
177,-1.34375,0.9375,1.046875,37.8125,0.271875,0.0921875,2.5697587877011183,1.280385503498954,2.877886145212816,1.4672003809862229
178,-1.28125,1.1875,1.046875,37.8125,0.271875,0.0921875,2.6990700709053366,1.3553667791736985,2.9480273277568663,1.514533784396275
179,-1.28125,0.9375,0.921875,37.8125,0.271875,0.0921875,2.6414098858218176,1.321422346462357,8.696447483701111e-112,5.337021604749812e-112
180,-1.28125,0.9375,1.046875,260.3125,0.271875,0.0921875,2.5728846547749833,1.2821515450480754,2.676405760523238,1.3419189949289543
181,-1.28125,0.9375,1.046875,37.8125,0.065625,0.0921875,3.217745511994342e-138,2.0023912122509535e-138,2.538054498368673,1.262589937112485
182,-1.28125,0.9375,1.046875,37.8125,0.271875,0.4015625,2.5728846547749833,1.2821515450480754,2.9738307514846336,1.5325677551000036
183,-1.34375,1.1875,0.921875,260.3125,0.065625,0.4015625,2.7710232398112695,1.3990538386029112,2.7991805210492458,1.416601076453947
184,-1.78125,1.1375,0.796875,482.8125,0.121875,0.3171875,2.875626747684748,1.4657131152175218,2.6986731184339705,1.3551300262417656
185,-1.84375,1.1375,0.796875,482.8125,0.121875,0.3171875,2.8823214674865407,1.4701263669099358,2.701658318718417,1.3569115668276057
186,-1.78125,0.9875,0.796875,482.8125,0.121875,0.3171875,2.7829839698578387,1.4064745585814609,2.628685478738118,1.3140465709518272
187,-1.78125,1.1375,1.171875,482.8125,0.121875,0.3171875,2.6101519742534136,1.3033734555503995,2.3290580003541357,1.1498479663053256
188,-1.78125,1.1375,0.796875,705.3125,0.121875,0.3171875,2.875626747684748,1.4657131152175218,2.394900795201564,1.1846009908591468
189,-1.78125,1.1375,0.796875,482.8125,0.21562499999999998,0.3171875,2.875626747684704,1.4657131152174883,3.956872810976163e-126,2.445636005612938e-126
190,-1.78125,1.1375,0.796875,482.8125,0.121875,0.1765625,2.875626747684748,1.4657131152175218,2.617620745035234,1.307664772890928
191,-1.84375,0.9875,1.171875,705.3125,0.21562499999999998,0.1765625,2.490677477887163,1.2363724628122341,5.5656448258844676e-160,3.499048894048355e-160
