,alpha_0,P_0,w_0,distance,beta_1,beta_2,x1,y1,x2,y2
115,-1.28125,0.9375,0.921875,37.8125,0.271875,0.0921875,2.6977566959761905,1.34887834798809,4.155477644670996,2.077738822335487
116,-1.28125,0.9375,1.046875,260.3125,0.271875,0.0921875,4.0249664932587215e-152,2.5810498998140433e-152,5.7645129753426294e-201,4.0595053433648665e-201
117,-1.28125,0.9375,1.046875,37.8125,0.065625,0.0921875,5.751310312582715e-153,3.688085088646948e-153,9.916282253809116e-159,6.464329852065448e-159
118,-1.28125,0.9375,1.046875,37.8125,0.271875,0.4015625,6.897342927499759e-148,4.4229899309281095e-148,3.184910942290522e-152,2.07621307597512e-152
119,-1.34375,1.1875,0.921875,260.3125,0.065625,0.4015625,3.395968772415529,1.697984386207759,3.711664730099812,1.8558323650499116
120,-1.78125,1.1375,0.796875,482.8125,0.121875,0.3171875,3.8562295750510325,1.928114787525511,3.4657471782429647,1.732873589121477
121,-1.84375,1.1375,0.796875,482.8125,0.121875,0.3171875,3.8847946785770002,1.9423973392885008,3.4976391936796634,1.7488195968398266
122,-1.78125,0.9875,0.796875,482.8125,0.121875,0.3171875,3.4506590794207557,1.7253295397103723,3.0458237568014206,1.5229118784007047
123,-1.78125,1.1375,1.171875,482.8125,0.121875,0.3171875,2.7318150477011588e-142,1.7184233838183746e-142,2.1714033793300957e-251,1.6989179075391268e-251
124,-1.78125,1.1375,0.796875,705.3125,0.121875,0.3171875,3.856229575051029,1.9281147875255091,1.3470704821367067e-166,8.876954188679473e-167
125,-1.78125,1.1375,0.796875,482.8125,0.21562499999999998,0.3171875,3.8562295750510382,1.9281147875255138,3.8957969016041183,1.9478984508020645
126,-1.78125,1.1375,0.796875,482.8125,0.121875,0.1765625,3.8562295750510382,1.9281147875255138,3.0315965608336373,1.515798280416813
127,-1.84375,0.9875,1.171875,705.3125,0.21562499999999998,0.1765625,3.4813544249072523e-171,2.3155547889586075e-171,4.653149665139384e-284,3.93077331809461e-284
128,-1.90625,0.9875,0.984375,594.0625,0.08437499999999999,0.4859375,2.651311253707782,1.3256556268538966,2.2972114297342036e-205,1.630192924430598e-205
129,-1.46875,0.9875,0.984375,594.0625,0.08437499999999999,0.4859375,2.647032297223825,1.323516148611907,2.537603386756437e-190,1.7478271256295237e-190
130,-1.90625,1.1375,0.984375,594.0625,0.08437499999999999,0.4859375,3.2594090324874934,1.6297045162437414,2.8799957303108964e-176,1.9290227190699843e-176
131,-1.90625,0.9875,0.984375,594.0625,0.08437499999999999,0.4859375,2.6513112537077004,1.3256556268538446,2.6932864894365415e-206,1.911263596251567e-206
132,-1.90625,0.9875,0.984375,149.0625,0.08437499999999999,0.4859375,2.6513112537077004,1.3256556268538446,3.9963361842548446,1.998168092127417
133,-1.90625,0.9875,0.984375,594.0625,0.028124999999999997,0.4859375,2.651311253707782,1.3256556268538966,5.214664580172701e-217,3.791694241620329e-217
134,-1.90625,0.9875,0.984375,594.0625,0.08437499999999999,0.23281250000000003,2.651311253707782,1.3256556268538966,1.883167900347265e-231,1.411142579568243e-231
135,-1.46875,1.1375,0.984375,149.0625,0.028124999999999997,0.23281250000000003,3.1462499242699464,1.5731249621349677,3.391902755976724,1.6959513779883566
136,-1.40625,1.1875,1.234375,149.0625,0.234375,0.2609375,3.300510150131736e-139,2.0767210632852077e-139,3.1667384178611668e-173,2.1363031312880132e-173
